date,value,country,series_type
2020-04-01,109.1,United Kingdom,CPI
2020-07-01,109.5,United Kingdom,CPI
2020-10-01,110.0,United Kingdom,CPI
2021-01-01,110.0,United Kingdom,CPI
2021-04-01,111.2,United Kingdom,CPI
2021-07-01,112.3,United Kingdom,CPI
2021-10-01,113.9,United Kingdom,CPI
2022-01-01,115.0,United Kingdom,CPI
2022-04-01,117.1,United Kingdom,CPI
2022-07-01,118.7,United Kingdom,CPI
2022-10-01,120.5,United Kingdom,CPI
2023-01-01,121.4,United Kingdom,CPI
2023-04-01,124.6,United Kingdom,CPI
2023-07-01,125.8,United Kingdom,CPI
2023-10-01,126.9,United Kingdom,CPI
2024-01-01,127.3,United Kingdom,CPI
2024-04-01,129.9,United Kingdom,CPI
2024-07-01,131.1,United Kingdom,CPI
2024-10-01,132.3,United Kingdom,CPI
1957-01-01,11.78174,United States,CPI
1957-04-01,11.89172,United States,CPI
1957-07-01,11.96046,United States,CPI
1957-10-01,12.09794,United States,CPI
1958-01-01,12.13918,United States,CPI
1958-04-01,12.16668,United States,CPI
1958-07-01,12.20792,United States,CPI
1958-10-01,12.30415,United States,CPI
1959-01-01,12.3454,United States,CPI
1959-04-01,12.40039,United States,CPI
1959-07-01,12.46912,United States,CPI
1959-10-01,12.57911,United States,CPI
1960-01-01,12.6066,United States,CPI
1960-04-01,12.62035,United States,CPI
1960-07-01,12.62035,United States,CPI
1960-10-01,12.70284,United States,CPI
1961-01-01,12.70284,United States,CPI
1961-04-01,12.74408,United States,CPI
1961-07-01,12.79907,United States,CPI
1961-10-01,12.86781,United States,CPI
1962-01-01,12.88155,United States,CPI
1962-04-01,12.93655,United States,CPI
1962-07-01,12.96404,United States,CPI
1962-10-01,13.03278,United States,CPI
1963-01-01,13.00528,United States,CPI
1963-04-01,13.08777,United States,CPI
1963-07-01,13.14276,United States,CPI
1963-10-01,13.22525,United States,CPI
1964-01-01,13.25274,United States,CPI
1964-04-01,13.29398,United States,CPI
1964-07-01,13.30773,United States,CPI
1964-10-01,13.39022,United States,CPI
1965-01-01,13.44521,United States,CPI
1965-04-01,13.48645,United States,CPI
1965-07-01,13.5002,United States,CPI
1965-10-01,13.58269,United States,CPI
1966-01-01,13.61018,United States,CPI
1966-04-01,13.77515,United States,CPI
1966-07-01,13.898879999999998,United States,CPI
1966-10-01,14.05011,United States,CPI
1967-01-01,14.1051,United States,CPI
1967-04-01,14.22882,United States,CPI
1967-07-01,14.3663,United States,CPI
1967-10-01,14.55877,United States,CPI
1968-01-01,14.69625,United States,CPI
1968-04-01,14.86122,United States,CPI
1968-07-01,15.067429999999998,United States,CPI
1968-10-01,15.28739,United States,CPI
1969-01-01,15.47986,United States,CPI
1969-04-01,15.75482,United States,CPI
1969-07-01,15.94728,United States,CPI
1969-10-01,16.20849,United States,CPI
1970-01-01,16.42845,United States,CPI
1970-04-01,16.71715,United States,CPI
1970-07-01,16.93711,United States,CPI
1970-10-01,17.26706,United States,CPI
1971-01-01,17.37704,United States,CPI
1971-04-01,17.55576,United States,CPI
1971-07-01,17.72073,United States,CPI
1971-10-01,17.85821,United States,CPI
1972-01-01,17.94069,United States,CPI
1972-04-01,18.09192,United States,CPI
1972-07-01,18.24314,United States,CPI
1972-10-01,18.39437,United States,CPI
1973-01-01,18.44936,United States,CPI
1973-04-01,18.669320000000003,United States,CPI
1973-07-01,18.86179,United States,CPI
1973-10-01,19.21922,United States,CPI
1974-01-01,19.43919,United States,CPI
1974-04-01,19.97535,United States,CPI
1974-07-01,20.66273,United States,CPI
1974-10-01,21.32262,United States,CPI
1975-01-01,21.68006,United States,CPI
1975-04-01,22.06499,United States,CPI
1975-07-01,22.38119,United States,CPI
1975-10-01,22.779870000000003,United States,CPI
1976-01-01,23.10981,United States,CPI
1976-04-01,23.49475,United States,CPI
1976-07-01,23.89343,United States,CPI
1976-10-01,24.250870000000003,United States,CPI
1977-01-01,24.553320000000003,United States,CPI
1977-04-01,25.00699,United States,CPI
1977-07-01,25.37818,United States,CPI
1977-10-01,25.73561,United States,CPI
1978-01-01,26.1068,United States,CPI
1978-04-01,26.69795,United States,CPI
1978-07-01,27.30285,United States,CPI
1978-10-01,27.92149,United States,CPI
1979-01-01,28.45765,United States,CPI
1979-04-01,29.20002,United States,CPI
1979-07-01,29.98364,United States,CPI
1979-10-01,30.90473,United States,CPI
1980-01-01,31.92206,United States,CPI
1980-04-01,33.07686,United States,CPI
1980-07-01,33.599270000000004,United States,CPI
1980-10-01,34.67159,United States,CPI
1981-01-01,35.34523,United States,CPI
1981-04-01,36.19758,United States,CPI
1981-07-01,37.46236,United States,CPI
1981-10-01,38.21849,United States,CPI
1982-01-01,38.54843,United States,CPI
1982-04-01,39.34579,United States,CPI
1982-07-01,40.01943,United States,CPI
1982-10-01,40.21189,United States,CPI
1983-01-01,40.36312,United States,CPI
1983-04-01,40.7618,United States,CPI
1983-07-01,41.28421,United States,CPI
1983-10-01,41.93036,United States,CPI
1984-01-01,42.32904,United States,CPI
1984-04-01,42.8377,United States,CPI
1984-07-01,43.37386,United States,CPI
1984-10-01,43.92376,United States,CPI
1985-01-01,44.29495,United States,CPI
1985-04-01,44.76237,United States,CPI
1985-07-01,45.1473,United States,CPI
1985-10-01,45.807190000000006,United States,CPI
1986-01-01,46.16463,United States,CPI
1986-04-01,46.56331,United States,CPI
1986-07-01,46.98949,United States,CPI
1986-10-01,47.56689,United States,CPI
1987-01-01,47.93808,United States,CPI
1987-04-01,48.48799,United States,CPI
1987-07-01,48.94166,United States,CPI
1987-10-01,49.62904,United States,CPI
1988-01-01,50.01398,United States,CPI
1988-04-01,50.60513,United States,CPI
1988-07-01,51.11379,United States,CPI
1988-10-01,51.86991,United States,CPI
1989-01-01,52.36483,United States,CPI
1989-04-01,52.90099,United States,CPI
1989-07-01,53.38215,United States,CPI
1989-10-01,54.12453000000001,United States,CPI
1990-01-01,54.81191,United States,CPI
1990-04-01,55.45805,United States,CPI
1990-07-01,56.24166,United States,CPI
1990-10-01,56.95654,United States,CPI
1991-01-01,57.82265,United States,CPI
1991-04-01,58.27632,United States,CPI
1991-07-01,58.85372,United States,CPI
1991-10-01,59.48611,United States,CPI
1992-01-01,60.06351,United States,CPI
1992-04-01,60.51719,United States,CPI
1992-07-01,60.91587,United States,CPI
1992-10-01,61.52076,United States,CPI
1993-01-01,62.15316,United States,CPI
1993-04-01,62.579330000000006,United States,CPI
1993-07-01,62.89553000000001,United States,CPI
1993-10-01,63.41794,United States,CPI
1994-01-01,63.94035,United States,CPI
1994-04-01,64.35278000000001,United States,CPI
1994-07-01,64.73772,United States,CPI
1994-10-01,65.17764,United States,CPI
1995-01-01,65.81004,United States,CPI
1995-04-01,66.3187,United States,CPI
1995-07-01,66.64864,United States,CPI
1995-10-01,67.1573,United States,CPI
1996-01-01,67.70721,United States,CPI
1996-04-01,68.09215,United States,CPI
1996-07-01,68.42209,United States,CPI
1996-10-01,68.90326,United States,CPI
1997-01-01,69.39817,United States,CPI
1997-04-01,69.82435,United States,CPI
1997-07-01,69.98931999999999,United States,CPI
1997-10-01,70.42924000000001,United States,CPI
1998-01-01,70.92416,United States,CPI
1998-04-01,71.36409,United States,CPI
1998-07-01,71.66653000000001,United States,CPI
1998-10-01,72.07896,United States,CPI
1999-01-01,72.47765,United States,CPI
1999-04-01,72.86258000000001,United States,CPI
1999-07-01,73.09629,United States,CPI
1999-10-01,73.53622,United States,CPI
2000-01-01,74.07236999999999,United States,CPI
2000-04-01,74.62228,United States,CPI
2000-07-01,74.96597,United States,CPI
2000-10-01,75.41965,United States,CPI
2001-01-01,76.05204,United States,CPI
2001-04-01,76.57445,United States,CPI
2001-07-01,76.97313,United States,CPI
2001-10-01,77.46805,United States,CPI
2002-01-01,77.97671,United States,CPI
2002-04-01,78.44413,United States,CPI
2002-07-01,78.71909000000001,United States,CPI
2002-10-01,79.04903,United States,CPI
2003-01-01,79.36523000000001,United States,CPI
2003-04-01,79.64017,United States,CPI
2003-07-01,79.77766,United States,CPI
2003-10-01,79.98387,United States,CPI
2004-01-01,80.42379,United States,CPI
2004-04-01,81.05618,United States,CPI
2004-07-01,81.22116,United States,CPI
2004-10-01,81.67483,United States,CPI
2005-01-01,82.29347,United States,CPI
2005-04-01,82.80214000000001,United States,CPI
2005-07-01,82.91212,United States,CPI
2005-10-01,83.40704000000001,United States,CPI
2006-01-01,84.01193,United States,CPI
2006-04-01,84.83679000000001,United States,CPI
2006-07-01,85.24922,United States,CPI
2006-10-01,85.60665999999999,United States,CPI
2007-01-01,86.20385999999999,United States,CPI
2007-04-01,86.7616,United States,CPI
2007-07-01,87.09071999999999,United States,CPI
2007-10-01,87.58756,United States,CPI
2008-01-01,88.24209,United States,CPI
2008-04-01,88.78126999999999,United States,CPI
2008-07-01,89.27495,United States,CPI
2008-10-01,89.33406,United States,CPI
2009-01-01,89.77811,United States,CPI
2009-04-01,90.39827,United States,CPI
2009-07-01,90.60847,United States,CPI
2009-10-01,90.89126,United States,CPI
2010-01-01,90.97471,United States,CPI
2010-04-01,91.23275,United States,CPI
2010-07-01,91.38287,United States,CPI
2010-10-01,91.55266,United States,CPI
2011-01-01,91.95506,United States,CPI
2011-04-01,92.59638,United States,CPI
2011-07-01,93.11659,United States,CPI
2011-10-01,93.53108,United States,CPI
2012-01-01,94.01157,United States,CPI
2012-04-01,94.69167,United States,CPI
2012-07-01,94.9783,United States,CPI
2012-10-01,95.3499,United States,CPI
2013-01-01,95.83437,United States,CPI
2013-04-01,96.28007,United States,CPI
2013-07-01,96.62293,United States,CPI
2013-10-01,96.97666,United States,CPI
2014-01-01,97.37522,United States,CPI
2014-04-01,98.10826,United States,CPI
2014-07-01,98.3622,United States,CPI
2014-10-01,98.69463,United States,CPI
2015-01-01,99.12012,United States,CPI
2015-04-01,99.91843,United States,CPI
2015-07-01,100.2357,United States,CPI
2015-10-01,100.7258,United States,CPI
2016-01-01,101.3739,United States,CPI
2016-04-01,102.1576,United States,CPI
2016-07-01,102.5098,United States,CPI
2016-10-01,102.9029,United States,CPI
2017-01-01,103.5837,United States,CPI
2017-04-01,104.004,United States,CPI
2017-07-01,104.2795,United States,CPI
2017-10-01,104.7541,United States,CPI
2018-01-01,105.6219,United States,CPI
2018-04-01,106.3323,United States,CPI
2018-07-01,106.6431,United States,CPI
2018-10-01,107.0673,United States,CPI
2019-01-01,107.8882,United States,CPI
2019-04-01,108.5941,United States,CPI
2019-07-01,109.1815,United States,CPI
2019-10-01,109.5957,United States,CPI
2020-01-01,110.3714,United States,CPI
2020-04-01,110.1517,United States,CPI
2020-07-01,111.1577,United States,CPI
2020-10-01,111.548,United States,CPI
2021-01-01,112.1343,United States,CPI
2021-04-01,114.1823,United States,CPI
2021-07-01,115.67,United States,CPI
2021-10-01,117.1038,United States,CPI
2022-01-01,119.2357,United States,CPI
2022-04-01,121.2837,United States,CPI
2022-07-01,123.205,United States,CPI
2022-10-01,124.4084,United States,CPI
2023-01-01,125.8884,United States,CPI
2023-04-01,127.5286,United States,CPI
2023-07-01,128.5056,United States,CPI
2023-10-01,129.4005,United States,CPI
2024-01-01,130.8294,United States,CPI
2024-04-01,132.0232,United States,CPI
2024-07-01,132.8163,United States,CPI
2024-10-01,133.8731,United States,CPI
2025-01-01,135.2336,United States,CPI
1959-07-01,,Australia,GDP
1959-10-01,,Australia,GDP
1960-01-01,4167000000.0,Australia,GDP
1960-04-01,4378000000.0,Australia,GDP
1960-07-01,4400000000.0,Australia,GDP
1960-10-01,4428000000.0,Australia,GDP
1961-01-01,4420000000.0,Australia,GDP
1961-04-01,4322000000.0,Australia,GDP
1961-07-01,4331000000.0,Australia,GDP
1961-10-01,4367000000.0,Australia,GDP
1962-01-01,4498000000.0,Australia,GDP
1962-04-01,4594000000.0,Australia,GDP
1962-07-01,4651000000.0,Australia,GDP
1962-10-01,4782000000.0,Australia,GDP
1963-01-01,4925000000.0,Australia,GDP
1963-04-01,4890000000.0,Australia,GDP
1963-07-01,5151000000.0,Australia,GDP
1963-10-01,5258000000.0,Australia,GDP
1964-01-01,5320000000.0,Australia,GDP
1964-04-01,5501000000.0,Australia,GDP
1964-07-01,5586000000.0,Australia,GDP
1964-10-01,5765000000.0,Australia,GDP
1965-01-01,5851000000.0,Australia,GDP
1965-04-01,5966000000.0,Australia,GDP
1965-07-01,5986000000.0,Australia,GDP
1965-10-01,6058000000.0,Australia,GDP
1966-01-01,6092000000.0,Australia,GDP
1966-04-01,6250000000.0,Australia,GDP
1966-07-01,6536000000.0,Australia,GDP
1966-10-01,6701000000.0,Australia,GDP
1967-01-01,6938000000.0,Australia,GDP
1967-04-01,6988000000.0,Australia,GDP
1967-07-01,7094000000.0,Australia,GDP
1967-10-01,7235000000.0,Australia,GDP
1968-01-01,7346000000.0,Australia,GDP
1968-04-01,7532000000.0,Australia,GDP
1968-07-01,7756000000.0,Australia,GDP
1968-10-01,8169000000.000001,Australia,GDP
1969-01-01,8282999999.999999,Australia,GDP
1969-04-01,8545000000.0,Australia,GDP
1969-07-01,8858000000.0,Australia,GDP
1969-10-01,9074000000.0,Australia,GDP
1970-01-01,9299000000.0,Australia,GDP
1970-04-01,9656000000.0,Australia,GDP
1970-07-01,9719000000.0,Australia,GDP
1970-10-01,9881000000.0,Australia,GDP
1971-01-01,10261000000.0,Australia,GDP
1971-04-01,10493000000.0,Australia,GDP
1971-07-01,10903000000.0,Australia,GDP
1971-10-01,10917000000.0,Australia,GDP
1972-01-01,11116000000.0,Australia,GDP
1972-04-01,11541000000.0,Australia,GDP
1972-07-01,11702000000.0,Australia,GDP
1972-10-01,12093000000.0,Australia,GDP
1973-01-01,12696000000.0,Australia,GDP
1973-04-01,13294000000.0,Australia,GDP
1973-07-01,14040000000.0,Australia,GDP
1973-10-01,14972000000.0,Australia,GDP
1974-01-01,15499000000.0,Australia,GDP
1974-04-01,15770000000.0,Australia,GDP
1974-07-01,16756000000.0,Australia,GDP
1974-10-01,17648000000.0,Australia,GDP
1975-01-01,18001000000.0,Australia,GDP
1975-04-01,18830000000.0,Australia,GDP
1975-07-01,19401000000.0,Australia,GDP
1975-10-01,20335000000.0,Australia,GDP
1976-01-01,21298000000.0,Australia,GDP
1976-04-01,22239000000.0,Australia,GDP
1976-07-01,23017000000.0,Australia,GDP
1976-10-01,23752000000.0,Australia,GDP
1977-01-01,24282000000.0,Australia,GDP
1977-04-01,25105000000.0,Australia,GDP
1977-07-01,25444000000.0,Australia,GDP
1977-10-01,25731000000.0,Australia,GDP
1978-01-01,26582000000.0,Australia,GDP
1978-04-01,27373000000.0,Australia,GDP
1978-07-01,28289000000.0,Australia,GDP
1978-10-01,29036000000.0,Australia,GDP
1979-01-01,30490000000.0,Australia,GDP
1979-04-01,30960000000.0,Australia,GDP
1979-07-01,32033000000.0,Australia,GDP
1979-10-01,33313000000.000004,Australia,GDP
1980-01-01,34212000000.000004,Australia,GDP
1980-04-01,34991000000.0,Australia,GDP
1980-07-01,36146000000.0,Australia,GDP
1980-10-01,37805000000.0,Australia,GDP
1981-01-01,38562000000.0,Australia,GDP
1981-04-01,39990000000.0,Australia,GDP
1981-07-01,42164000000.0,Australia,GDP
1981-10-01,43361000000.0,Australia,GDP
1982-01-01,44288000000.0,Australia,GDP
1982-04-01,45976000000.0,Australia,GDP
1982-07-01,46558000000.0,Australia,GDP
1982-10-01,47291000000.0,Australia,GDP
1983-01-01,47694000000.0,Australia,GDP
1983-04-01,48209000000.0,Australia,GDP
1983-07-01,51003000000.0,Australia,GDP
1983-10-01,52396000000.0,Australia,GDP
1984-01-01,54592000000.0,Australia,GDP
1984-04-01,55821000000.0,Australia,GDP
1984-07-01,56468000000.0,Australia,GDP
1984-10-01,57430000000.0,Australia,GDP
1985-01-01,59613000000.0,Australia,GDP
1985-04-01,61960000000.0,Australia,GDP
1985-07-01,63411000000.0,Australia,GDP
1985-10-01,64649000000.0,Australia,GDP
1986-01-01,65860000000.0,Australia,GDP
1986-04-01,67040000000.00001,Australia,GDP
1986-07-01,68286000000.0,Australia,GDP
1986-10-01,70564000000.0,Australia,GDP
1987-01-01,72338000000.0,Australia,GDP
1987-04-01,75076000000.0,Australia,GDP
1987-07-01,77494000000.0,Australia,GDP
1987-10-01,79814000000.0,Australia,GDP
1988-01-01,82706000000.0,Australia,GDP
1988-04-01,84744000000.0,Australia,GDP
1988-07-01,87764000000.0,Australia,GDP
1988-10-01,90590000000.0,Australia,GDP
1989-01-01,93253000000.0,Australia,GDP
1989-04-01,96846000000.0,Australia,GDP
1989-07-01,98674000000.0,Australia,GDP
1989-10-01,100410000000.0,Australia,GDP
1990-01-01,102271000000.0,Australia,GDP
1990-04-01,104187000000.0,Australia,GDP
1990-07-01,103561000000.0,Australia,GDP
1990-10-01,104843000000.0,Australia,GDP
1991-01-01,103410000000.0,Australia,GDP
1991-04-01,103490000000.0,Australia,GDP
1991-07-01,104295000000.0,Australia,GDP
1991-10-01,105261000000.0,Australia,GDP
1992-01-01,106806000000.0,Australia,GDP
1992-04-01,107186000000.0,Australia,GDP
1992-07-01,108220000000.0,Australia,GDP
1992-10-01,110394000000.0,Australia,GDP
1993-01-01,112257000000.0,Australia,GDP
1993-04-01,113397000000.0,Australia,GDP
1993-07-01,113257000000.0,Australia,GDP
1993-10-01,115659000000.0,Australia,GDP
1994-01-01,117985000000.0,Australia,GDP
1994-04-01,119523000000.0,Australia,GDP
1994-07-01,123075000000.0,Australia,GDP
1994-10-01,122390000000.0,Australia,GDP
1995-01-01,124634000000.0,Australia,GDP
1995-04-01,126251000000.0,Australia,GDP
1995-07-01,128919000000.00002,Australia,GDP
1995-10-01,131454000000.00002,Australia,GDP
1996-01-01,133179000000.0,Australia,GDP
1996-04-01,135312000000.00002,Australia,GDP
1996-07-01,136041000000.0,Australia,GDP
1996-10-01,137976000000.0,Australia,GDP
1997-01-01,139192000000.0,Australia,GDP
1997-04-01,142708000000.0,Australia,GDP
1997-07-01,143689000000.0,Australia,GDP
1997-10-01,147499000000.0,Australia,GDP
1998-01-01,148549000000.0,Australia,GDP
1998-04-01,149790000000.0,Australia,GDP
1998-07-01,152464000000.0,Australia,GDP
1998-10-01,155332000000.0,Australia,GDP
1999-01-01,156785000000.0,Australia,GDP
1999-04-01,157702000000.0,Australia,GDP
1999-07-01,160590000000.0,Australia,GDP
1999-10-01,163452000000.0,Australia,GDP
2000-01-01,168406000000.0,Australia,GDP
2000-04-01,170526000000.0,Australia,GDP
2000-07-01,174683000000.0,Australia,GDP
2000-10-01,173770000000.0,Australia,GDP
2001-01-01,178724000000.0,Australia,GDP
2001-04-01,180494000000.0,Australia,GDP
2001-07-01,184236000000.0,Australia,GDP
2001-10-01,186823000000.0,Australia,GDP
2002-01-01,190935000000.0,Australia,GDP
2002-04-01,194244000000.0,Australia,GDP
2002-07-01,196919000000.0,Australia,GDP
2002-10-01,200215000000.0,Australia,GDP
2003-01-01,202404000000.0,Australia,GDP
2003-04-01,204459000000.0,Australia,GDP
2003-07-01,209199000000.0,Australia,GDP
2003-10-01,214403000000.0,Australia,GDP
2004-01-01,218589000000.0,Australia,GDP
2004-04-01,221941000000.0,Australia,GDP
2004-07-01,225078000000.0,Australia,GDP
2004-10-01,228980000000.0,Australia,GDP
2005-01-01,233171000000.0,Australia,GDP
2005-04-01,238126000000.0,Australia,GDP
2005-07-01,243762000000.0,Australia,GDP
2005-10-01,249026000000.0,Australia,GDP
2006-01-01,252113000000.0,Australia,GDP
2006-04-01,255350000000.0,Australia,GDP
2006-07-01,262675000000.0,Australia,GDP
2006-10-01,269680000000.0,Australia,GDP
2007-01-01,276691000000.0,Australia,GDP
2007-04-01,280622000000.0,Australia,GDP
2007-07-01,285076000000.0,Australia,GDP
2007-10-01,290540000000.0,Australia,GDP
2008-01-01,298154000000.0,Australia,GDP
2008-04-01,305771000000.0,Australia,GDP
2008-07-01,315575000000.0,Australia,GDP
2008-10-01,316027000000.0,Australia,GDP
2009-01-01,317304000000.0,Australia,GDP
2009-04-01,312800000000.0,Australia,GDP
2009-07-01,313961000000.0,Australia,GDP
2009-10-01,320902000000.0,Australia,GDP
2010-01-01,328507000000.0,Australia,GDP
2010-04-01,340026000000.0,Australia,GDP
2010-07-01,344946000000.0,Australia,GDP
2010-10-01,351132000000.0,Australia,GDP
2011-01-01,356778000000.0,Australia,GDP
2011-04-01,365804000000.0,Australia,GDP
2011-07-01,372514000000.0,Australia,GDP
2011-10-01,373081000000.0,Australia,GDP
2012-01-01,374301000000.0,Australia,GDP
2012-04-01,379496000000.0,Australia,GDP
2012-07-01,380261000000.0,Australia,GDP
2012-10-01,381890000000.0,Australia,GDP
2013-01-01,385580000000.0,Australia,GDP
2013-04-01,389831000000.0,Australia,GDP
2013-07-01,394092000000.0,Australia,GDP
2013-10-01,400237000000.0,Australia,GDP
2014-01-01,403459000000.0,Australia,GDP
2014-04-01,402872000000.0,Australia,GDP
2014-07-01,402871000000.0,Australia,GDP
2014-10-01,405536000000.0,Australia,GDP
2015-01-01,408391000000.0,Australia,GDP
2015-04-01,407460000000.0,Australia,GDP
2015-07-01,412086000000.0,Australia,GDP
2015-10-01,412366000000.0,Australia,GDP
2016-01-01,414883000000.0,Australia,GDP
2016-04-01,419659000000.0,Australia,GDP
2016-07-01,425175000000.0,Australia,GDP
2016-10-01,439274000000.0,Australia,GDP
2017-01-01,447478000000.0,Australia,GDP
2017-04-01,447241000000.0,Australia,GDP
2017-07-01,452798000000.0,Australia,GDP
2017-10-01,455628000000.0,Australia,GDP
2018-01-01,464865000000.0,Australia,GDP
2018-04-01,470918000000.0,Australia,GDP
2018-07-01,477941000000.0,Australia,GDP
2018-10-01,483115000000.0,Australia,GDP
2019-01-01,490391000000.0,Australia,GDP
2019-04-01,497730000000.0,Australia,GDP
2019-07-01,504358000000.0,Australia,GDP
2019-10-01,503721000000.0,Australia,GDP
2020-01-01,506395000000.0,Australia,GDP
2020-04-01,468808000000.0,Australia,GDP
2020-07-01,489278000000.0,Australia,GDP
2020-10-01,512500000000.0,Australia,GDP
2021-01-01,534727000000.0,Australia,GDP
2021-04-01,552389000000.0,Australia,GDP
2021-07-01,549270000000.0,Australia,GDP
2021-10-01,568718000000.0,Australia,GDP
2022-01-01,595459000000.0,Australia,GDP
2022-04-01,622359000000.0,Australia,GDP
2022-07-01,626601000000.0,Australia,GDP
2022-10-01,637182000000.0,Australia,GDP
2023-01-01,651649000000.0,Australia,GDP
2023-04-01,646920000000.0,Australia,GDP
2023-07-01,654643000000.0,Australia,GDP
1961-01-01,10150000000.0,Canada,GDP
1961-04-01,10374000000.0,Canada,GDP
1961-07-01,10651000000.0,Canada,GDP
1961-10-01,10851000000.0,Canada,GDP
1962-01-01,11156000000.0,Canada,GDP
1962-04-01,11283000000.0,Canada,GDP
1962-07-01,11517000000.0,Canada,GDP
1962-10-01,11783000000.0,Canada,GDP
1963-01-01,11896000000.0,Canada,GDP
1963-04-01,12139000000.0,Canada,GDP
1963-07-01,12338000000.0,Canada,GDP
1963-10-01,12840000000.0,Canada,GDP
1964-01-01,13144000000.0,Canada,GDP
1964-04-01,13355000000.0,Canada,GDP
1964-07-01,13645000000.0,Canada,GDP
1964-10-01,13831000000.0,Canada,GDP
1965-01-01,14317000000.0,Canada,GDP
1965-04-01,14664000000.0,Canada,GDP
1965-07-01,15016000000.0,Canada,GDP
1965-10-01,15554000000.0,Canada,GDP
1966-01-01,16079999999.999998,Canada,GDP
1966-04-01,16622000000.0,Canada,GDP
1966-07-01,16841000000.000002,Canada,GDP
1966-10-01,17161999999.999998,Canada,GDP
1967-01-01,17371000000.0,Canada,GDP
1967-04-01,17936000000.0,Canada,GDP
1967-07-01,18095000000.0,Canada,GDP
1967-10-01,18410000000.0,Canada,GDP
1968-01-01,18829000000.0,Canada,GDP
1968-04-01,19413000000.0,Canada,GDP
1968-07-01,19862000000.0,Canada,GDP
1968-10-01,20370000000.0,Canada,GDP
1969-01-01,20949000000.0,Canada,GDP
1969-04-01,21369000000.0,Canada,GDP
1969-07-01,21785000000.0,Canada,GDP
1969-10-01,22327000000.0,Canada,GDP
1970-01-01,22844000000.0,Canada,GDP
1970-04-01,23056000000.0,Canada,GDP
1970-07-01,23524000000.0,Canada,GDP
1970-10-01,23729000000.0,Canada,GDP
1971-01-01,24072000000.0,Canada,GDP
1971-04-01,25078000000.0,Canada,GDP
1971-07-01,25906000000.0,Canada,GDP
1971-10-01,26609000000.0,Canada,GDP
1972-01-01,27037000000.0,Canada,GDP
1972-04-01,28066000000.0,Canada,GDP
1972-07-01,28596000000.0,Canada,GDP
1972-10-01,29822000000.0,Canada,GDP
1973-01-01,31189000000.0,Canada,GDP
1973-04-01,32510000000.0,Canada,GDP
1973-07-01,33631000000.0,Canada,GDP
1973-10-01,35636000000.0,Canada,GDP
1974-01-01,37325000000.0,Canada,GDP
1974-04-01,38990000000.0,Canada,GDP
1974-07-01,40561000000.0,Canada,GDP
1974-10-01,41300000000.0,Canada,GDP
1975-01-01,41861000000.0,Canada,GDP
1975-04-01,43406000000.0,Canada,GDP
1975-07-01,45554000000.0,Canada,GDP
1975-10-01,47107000000.0,Canada,GDP
1976-01-01,49062000000.0,Canada,GDP
1976-04-01,51563000000.0,Canada,GDP
1976-07-01,52112000000.0,Canada,GDP
1976-10-01,53249000000.0,Canada,GDP
1977-01-01,54978000000.0,Canada,GDP
1977-04-01,56202000000.0,Canada,GDP
1977-07-01,57431000000.0,Canada,GDP
1977-10-01,58990000000.0,Canada,GDP
1978-01-01,60330000000.0,Canada,GDP
1978-04-01,62171000000.0,Canada,GDP
1978-07-01,63801000000.0,Canada,GDP
1978-10-01,65772999999.99999,Canada,GDP
1979-01-01,67849999999.99999,Canada,GDP
1979-04-01,71043000000.0,Canada,GDP
1979-07-01,73230000000.0,Canada,GDP
1979-10-01,75485000000.0,Canada,GDP
1980-01-01,77446000000.0,Canada,GDP
1980-04-01,79307000000.0,Canada,GDP
1980-07-01,81191000000.0,Canada,GDP
1980-10-01,84838000000.0,Canada,GDP
1981-01-01,88998000000.0,Canada,GDP
1981-04-01,91998000000.0,Canada,GDP
1981-07-01,93205000000.0,Canada,GDP
1981-10-01,94157000000.0,Canada,GDP
1982-01-01,95751000000.0,Canada,GDP
1982-04-01,96629000000.0,Canada,GDP
1982-07-01,97390000000.0,Canada,GDP
1982-10-01,98411000000.0,Canada,GDP
1983-01-01,100809000000.0,Canada,GDP
1983-04-01,103951000000.0,Canada,GDP
1983-07-01,107240000000.0,Canada,GDP
1983-10-01,109316000000.0,Canada,GDP
1984-01-01,111960000000.0,Canada,GDP
1984-04-01,114888000000.0,Canada,GDP
1984-07-01,116295000000.0,Canada,GDP
1984-10-01,118843000000.0,Canada,GDP
1985-01-01,121524000000.0,Canada,GDP
1985-04-01,123838000000.0,Canada,GDP
1985-07-01,125968000000.0,Canada,GDP
1985-10-01,128697000000.0,Canada,GDP
1986-01-01,129652999999.99998,Canada,GDP
1986-04-01,130961000000.00002,Canada,GDP
1986-07-01,132555000000.0,Canada,GDP
1986-10-01,133461000000.00002,Canada,GDP
1987-01-01,138121000000.0,Canada,GDP
1987-04-01,141855000000.0,Canada,GDP
1987-07-01,145420000000.0,Canada,GDP
1987-10-01,148940000000.0,Canada,GDP
1988-01-01,152737000000.0,Canada,GDP
1988-04-01,155292000000.0,Canada,GDP
1988-07-01,157848000000.0,Canada,GDP
1988-10-01,161017000000.0,Canada,GDP
1989-01-01,164040000000.0,Canada,GDP
1989-04-01,167448000000.0,Canada,GDP
1989-07-01,169783000000.0,Canada,GDP
1989-10-01,170308000000.0,Canada,GDP
1990-01-01,172982000000.0,Canada,GDP
1990-04-01,173906000000.0,Canada,GDP
1990-07-01,174421000000.0,Canada,GDP
1990-10-01,174192000000.0,Canada,GDP
